year,id,word_count,cooccur_topic2_church,cooccur_topic3_time,smallpox_death_cooccurrences,smallpox_epidemic_cooccurrences,cooccur_topic1_city,cooccur_topic5_people,smallpox_sick_cooccurrences,cooccur_topic1_county,cooccur_topic4_train,smallpox_plague_cooccurrences,cooccur_topic4_house,cooccur_topic2_made,smallpox_burial_cooccurrences,cooccur_topic4_year,smallpox_outbreak_cooccurrences,smallpox_pandemic_cooccurrences,cooccur_topic4_street,cooccur_topic5_would,cooccur_topic3_little,cooccur_topic3_good,smallpox_died_cooccurrences,cooccur_topic5_state,cooccur_topic2_said,cooccur_topic5_party,cooccur_topic4_sale,cooccur_topic5_york,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob
1874,12_1874-10-27_p7_sn83030214_00206531198_1874102701_0241,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006793301,0.0045675943,0.9834855,0.0028036311,0.002349995
1874,43_1874-06-04_p1_sn86053573_00294558317_1874060401_0358,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10261968,0.059602395,0.044719435,0.035725813,0.7573327
1874,21_1874-10-27_p1_sn83030214_00206531198_1874102701_0235,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074107083,0.1571418,0.00033938984,0.00027197765,0.84150577
1874,15_1874-03-09_p7_sn83030214_00206531162_1874030901_0535,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008417226,0.271372,0.00036746476,0.00029449078,0.72712433
1874,2_1874-07-21_p4_sn84020594_00271742563_1874072101_0098,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893183,0.045571044,0.00068991375,0.0005563042,0.0599998
1874,1_1874-12-31_p2_sn84020594_00271742563_1874123101_0657,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026968739,0.28154558,0.611517,0.10342561,0.0008149461
1874,20_1874-10-07_p4_sn84038806_00280768911_1874100701_0334,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98180825,0.0063469913,0.0047674985,0.003848111,0.0032291918
1874,18_1874-09-08_p2_sn84022991_00513688076_1874090801_1049,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97879195,0.007461607,0.005555259,0.004455763,0.0037354655
1874,4_1874-05-22_p4_sn84027718_00271763815_1874052201_0098,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17185228,0.0013329975,0.82536864,0.0007872132,0.0006588888
1874,66_1874-12-05_p1_sn83016368_00415627609_1874120502_0084,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4735628,0.016162936,0.49239632,0.00973161,0.00814636
1874,4_1874-05-20_p3_sn84026837_00271740372_1874052001_0507,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03359441,0.9630011,0.0013768186,0.001103885,0.0009237719
1874,9_1874-08-28_p11_sn83030313_00271743877_1874082801_0671,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45762148,0.53314066,0.0037271506,0.002998096,0.0025126922
1874,5_1874-08-30_p2_sn84038806_00280768911_1874083001_0206,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08961612,0.0018783107,0.08651956,0.4227381,0.3992479
1874,6_1874-12-07_pNone_sn83030214_00206531198_1874120701_0586,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033322067,0.99267316,0.0016116296,0.0012955582,0.0010874852
1874,27_1874-07-11_p4_sn84038806_00280768911_1874071101_0042,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9810556,0.0067457645,0.0049183187,0.003958618,0.0033217315
1874,10_1874-03-10_p5_sn83030214_00206531162_1874031001_0545,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12461565,0.7248667,0.119092785,0.030954996,0.00046984653
1874,6_1874-06-05_p1_sn82014898_00202192890_1874060501_0016,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47117153,0.01776489,0.40613604,0.10408508,0.0008425068
1874,7_1874-07-21_p2_sn84022991_00513688076_1874072101_1021,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015906993,0.0010146813,0.11332949,0.0006017575,0.8834634
1874,51_1874-07-21_p1_sn84038806_00280768911_1874072101_0073,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9600931,0.014002889,0.0104514975,0.008412864,0.0070396727
1874,83_1874-11-19_p1_sn84038806_00280768911_1874111901_0479,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66049665,0.019505592,0.014759516,0.29528913,0.009949084
1874,3_1874-09-08_p1_sn84022991_00513688076_1874090801_1048,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16904221,0.0907491,0.0033644866,0.7345822,0.0022620521
1874,26_1874-11-10_p6_sn83030214_00206531198_1874111001_0364,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9870343,0.004510248,0.003410802,0.0027452784,0.0022992939
1874,15_1874-08-11_p2_sn83016025_00279525371_1874081101_0256,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62150395,0.012052451,0.00898772,0.0071623707,0.35029355
1874,23_1874-10-21_pNone_sn82014248_00332895916_1874102101_0097,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2576455,0.01742088,0.012669483,0.010191814,0.7020723
1874,16_1874-01-10_p3_sn84026837_00271740372_1874011001_0049,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01795505,0.011634173,0.008828457,0.955605,0.0059773796
1874,14_1874-06-25_p2_sn84022374_00332895394_1874062501_0313,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3661845,0.0009070963,0.0006692281,0.00053899235,0.63170016
1874,1_1874-09-03_p5_sn83030313_00271743877_1874090301_0741,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028322348,0.90623313,0.0013180602,0.0010581735,0.088558406
1874,20_1874-10-07_p11_sn83030313_00271743889_1874100701_0108,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22786263,0.013945584,0.74273837,0.008414949,0.007038501
1874,10_1874-12-25_p2_sn83030214_00206531198_1874122501_0746,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17607598,0.8175409,0.0025761265,0.002070957,0.0017360119
1874,16_1874-10-26_p9_sn83030313_00271743889_1874102601_0356,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95165235,0.016896773,0.012713369,0.01019658,0.008540938
1874,16_1874-12-07_p2_sn84020594_00271742563_1874120701_0577,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027810397,0.016157344,0.011910971,0.9361426,0.007978671
1874,13_1874-12-24_p2_sn78000873_00279524664_1874122401_0636,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023502356,0.0014517104,0.0010768358,0.057902057,0.93721914
1874,20_1874-09-10_p1_sn83030214_00206531186_1874091001_0557,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046406996,0.14227512,0.0003898487,0.017077157,0.79385084
1874,13_1874-09-19_p9_sn83030313_00271743877_1874091901_0953,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79987496,0.010226755,0.17849693,0.006202117,0.0051991683
1874,10_1874-09-02_p3_sn84026472_00416157108_1874090201_0573,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019335046,0.012588272,0.32417518,0.23030104,0.4136005
1874,30_1874-05-25_p4_sn84026837_00271740372_1874052501_0526,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98721164,0.0044830465,0.0033460953,0.0027001093,0.0022590742
1874,20_1874-05-09_p2_sn83016348_00415624530_1874050901_0793,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18010233,0.026062176,0.0839201,0.113652214,0.5962632
1874,16_1874-05-23_p3_sn85025202_00279557311_1874052301_0095,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4387355,0.006538288,0.5476089,0.0038762114,0.003241051
1874,8_1874-11-24_p6_sn83030313_00271743889_1874112401_0730,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017485752,0.5545716,0.07003988,0.0006338633,0.373006
1874,9_1874-07-27_p1_sn84020594_00271742563_1874072701_0115,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007392276,0.004288574,0.85383874,0.1323396,0.0021407837
1874,1_1874-12-14_p8_sn83030313_00271743889_1874121401_0974,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12751138,0.4783569,0.33291775,0.060363956,0.00084994186
1874,1_1874-10-25_p16_sn83030313_00271743889_1874102501_0347,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029944344,0.0018709329,0.90924025,0.08493986,0.0009545165
1874,20_1874-07-18_pNone_sn84038582_00212471525_1874071801_0600,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015538312,0.009377282,0.96457255,0.005729491,0.004782369
1874,2_1874-11-11_p8_sn85025567_00212472207_1874111101_0607,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259961,0.0017600801,0.99372065,0.0010449648,0.0008747344
1874,26_1874-04-26_pNone_sn83030313_00271743865_1874042601_0378,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011273504,0.0073137125,0.0055530947,0.9721197,0.0037399512
1874,6_1874-09-30_p2_sn84020422_0033289495A_1874093001_0262,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125734,0.74007607,0.0014890762,0.0011961923,0.254113
1874,57_1874-10-16_p3_sn83030214_00206531198_1874101601_0147,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037601296,0.018384818,0.6062988,0.3283577,0.009357487
1874,46_1874-10-01_p4_sn83030313_00271743889_1874100101_0019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6619612,0.11642952,0.08919479,0.07195748,0.060457103
1874,34_1874-06-27_p4_sn85025202_00279557311_1874062701_0118,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031225843,0.48429108,0.31560114,0.16031255,0.008569463
1874,99_1874-02-28_p3_sn85052141_00202195192_1874022801_0010,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019703088,0.011681491,0.6730775,0.28977093,0.0057669245
1874,9_1874-05-09_p5_sn86053573_00294558317_1874050901_0236,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010643005,0.00068722817,0.9975058,0.0004041499,0.0003385314
1874,2_1874-04-10_p10_sn83030313_00271743865_1874041001_0147,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2687711,0.0019437515,0.0014634759,0.076731905,0.6510898
1874,60_1874-12-09_p2_sn83016025_00279525383_1874120901_0008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9386101,0.021466233,0.01608475,0.012976694,0.010862338
1874,72_1874-12-10_p4_sn84020594_00271742563_1874121001_0591,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010160986,0.0011327941,0.00084769574,0.98728836,0.00057013816
1874,32_1874-09-03_p3_sn84038806_00280768911_1874090301_0219,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025062844,0.08641495,0.87290573,0.0084987935,0.0071176034
1874,12_1874-02-13_p2_sn82014898_00211105495_1874021301_0675,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9435673,0.01952427,0.0148847895,0.011984931,0.010038804
1874,23_1874-05-08_p9_sn83030214_00206531174_1874050801_0325,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023948995,0.014992521,0.41476426,0.53874284,0.0075513558
1874,48_1874-09-18_p3_sn84038806_00280768911_1874091801_0271,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018420616,0.010585532,0.60366094,0.3618987,0.005434243
1874,7_1874-08-07_p2_sn84026536_00295879142_1874080701_0334,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042044975,0.1997905,0.3086313,0.082225665,0.3673076
1874,43_1874-07-26_p7_sn83030313_00271743877_1874072601_0295,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04080405,0.026429689,0.019910915,0.89957565,0.013279694
1874,6_1874-07-30_p2_sn83030313_00271743877_1874073001_0336,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29473674,0.0059970175,0.0045490228,0.6916504,0.0030668394
1874,71_1874-10-29_p3_sn82014805_00271740372_1874102901_1085,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45260108,0.03330071,0.025489327,0.47154015,0.017068766
1874,20_1874-11-24_p2_sn83030313_00271743889_1874112401_0726,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37749478,0.0044786762,0.4047456,0.21101944,0.0022614975
1874,11_1874-11-05_p1_sn84020071_00393347260_1874110501_0591,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007991594,0.022841144,0.9757847,0.00031277942,0.00026217342
1874,70_1874-08-19_p2_sn84020594_00271742563_1874081901_0197,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903339,0.0033749228,0.0025390238,0.0020423578,0.0017097138
1874,15_1874-01-16_p2_sn84026536_00295879142_1874011601_0222,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140726,0.00093720586,0.0006935448,0.0005549014,0.98374176
1874,9_1874-11-08_p2_sn84038806_00280768911_1874110801_0444,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26185265,0.7351704,0.0012013819,0.00096594915,0.0008095943
1874,24_1874-03-18_p1_sn84020422_0033289495A_1874031801_0140,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095163024,0.2501657,0.7062398,0.04234989,0.00029293163
1874,17_1874-11-09_p8_sn83030313_00271743889_1874110901_0542,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024927692,0.953753,0.041959208,0.0009767896,0.0008182356
1874,4_1874-11-15_p10_sn83030313_00271743889_1874111501_0618,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30359665,0.6889963,0.0029956663,0.0024014758,0.0020099033
1874,7_1874-06-01_pNone_sn83030313_00271743865_1874060101_0845,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010356605,0.014762877,0.15133485,0.00035277838,0.8325138
1874,1_1874-04-13_p2_sn84026837_00271740372_1874041301_0375,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029631518,0.56906974,0.0013643351,0.0010926907,0.42551008
1874,1_1874-11-27_p2_sn83030313_00271743889_1874112701_0760,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058052372,0.0036552884,0.0027481525,0.9336894,0.0018547929
1874,2_1874-04-07_p2_sn84022991_00513688076_1874040701_0965,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43973905,0.55060923,0.0038903584,0.0031336143,0.0026276514
1874,18_1874-03-29_p11_sn83030313_00271743853_1874032901_1049,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18097576,0.009302381,0.0068394463,0.0055051474,0.7973772
1874,20_1874-10-04_p7_sn83030313_00271743889_1874100401_0058,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9513059,0.017317493,0.012621168,0.010192189,0.008563173
1874,5_1874-11-06_p4_sn84020594_00271742563_1874110601_0477,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7358943,0.001158478,0.19853455,0.06382043,0.00059224654
1874,15_1874-03-23_p3_sn84026837_00271740372_1874032301_0302,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904405,0.9743497,0.005553411,0.0044562863,0.0037362233
1874,19_1874-11-16_p1_sn82014805_00271740372_1874111601_1143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035015468,0.024137452,0.9145103,0.01431988,0.012016871
1874,16_1874-08-21_p4_sn84020594_00271742563_1874082101_0207,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25813305,0.7134986,0.0003084024,0.00024800628,0.027811926
1874,7_1874-10-18_p10_sn83030313_00271743889_1874101801_0253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026278542,0.011484898,0.48257944,0.47395566,0.0057014273
1874,18_1874-09-06_p4_sn84038806_00280768911_1874090601_0232,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42737296,0.010382638,0.007742699,0.006214229,0.54828745
1874,8_1874-11-01_p2_sn84038806_00280768911_1874110101_0420,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68277246,0.053328186,0.00069910026,0.0005587925,0.26264152
1874,39_1874-06-03_p2_sn85025567_00212472207_1874060301_0341,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02314925,0.0147485435,0.9457241,0.008908132,0.0074699386
1874,42_1874-12-11_pNone_sn85033413_00211101180_1874121101_0718,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325918,0.057836935,0.044149823,0.035572417,0.02984904
1874,14_1874-11-17_p6_sn83030313_00271743889_1874111701_0644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9385827,0.021315869,0.016245088,0.01298601,0.010870361
1874,20_1874-08-16_p10_sn83030313_00271743877_1874081601_0532,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12324252,0.023271425,0.5675707,0.28566778,0.00024760352
1874,30_1874-11-18_p9_sn85025567_00212472207_1874111801_0616,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036184497,0.019741954,0.92220604,0.011901911,0.009965682
1874,14_1874-03-13_p8_sn83030214_00206531162_1874031301_0574,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027314008,0.20659603,0.7888951,0.0009671696,0.00081034406
1874,9_1874-04-29_p1_sn84020422_0033289495A_1874042901_0168,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69473106,0.3032525,0.00081311964,0.0006552767,0.00054813985
1874,15_1874-06-13_p4_sn83030214_00206531174_1874061301_0620,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065902527,0.9861814,0.002922405,0.00234185,0.0019640403
1874,7_1874-08-06_pNone_sn82014248_00332895904_1874080601_1046,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331599,0.003617716,0.0026482972,0.0021351676,0.6599998
1874,19_1874-09-09_p11_sn83030313_00271743877_1874090901_0825,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023235874,0.013334461,0.9488517,0.007937614,0.0066403705
1874,14_1874-04-17_p1_sn84027718_00271763815_1874041701_0074,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425825,0.0029187524,0.98958033,0.0017646105,0.0014780659
1874,4_1874-12-05_p6_sn83030313_00271743889_1874120501_0858,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011179497,0.21459784,0.00054968667,0.0004405343,0.783294
1874,62_1874-08-05_p8_sn83030313_00271743877_1874080501_0408,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1959297,0.03376454,0.025517846,0.72756267,0.01722525
1874,5_1874-03-12_p2_sn84020071_00393347260_1874031201_0456,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041580866,0.6521534,0.2578483,0.001540996,0.08429923
1874,9_1874-12-10_p3_sn83030214_00206531198_1874121001_0611,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015611788,0.81604636,0.14761956,0.034303006,0.00046991772
1874,7_1874-04-13_p2_sn84026837_00271740372_1874041301_0375,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98624676,0.004896004,0.0035949484,0.0028641424,0.0023981861
1874,57_1874-04-15_p3_sn84026837_00271740372_1874041501_0384,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02318343,0.012656939,0.6742459,0.28352305,0.006390616
1874,17_1874-04-03_p5_sn83030214_00206531174_1874040301_0031,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045153525,0.0028057718,0.002086119,0.0016820923,0.94827247
1874,28_1874-09-06_p3_sn84038806_00280768911_1874090601_0231,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026990764,0.016924573,0.937328,0.010206412,0.008550289
1874,37_1874-05-13_p3_sn83016025_0027952536A_1874051301_0601,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087557256,0.60219216,0.0072260695,0.085526705,0.21749786
1874,91_1874-09-30_p4_sn84038806_00280768911_1874093001_0310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90302473,0.034354858,0.025220906,0.020333068,0.017066421
1874,67_1874-02-05_p3_sn84020071_00393347260_1874020501_0437,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026252218,0.017193614,0.012832668,0.93511015,0.008611387
1874,61_1874-03-12_p4_sn83030313_00271743853_1874031201_0824,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074859574,0.008148175,0.0061226543,0.90674937,0.00412025
1874,36_1874-08-12_p3_sn84020422_0033289495A_1874081201_0231,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97813267,0.00036925383,0.021093337,0.0002203204,0.00018450299
1874,4_1874-12-24_p1_sn84020071_00393347260_1874122401_0615,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010667695,0.3962777,0.0045689824,0.5854154,0.0030701596
1874,50_1874-02-03_p7_sn83030313_00271743853_1874020301_0379,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029235534,0.019794764,0.014741091,0.011897577,0.924331
1874,21_1874-10-21_p1_sn84020422_0033289495A_1874102101_0279,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16870281,0.45668948,0.3527665,0.011876798,0.009964413
1874,52_1874-08-11_p3_sn84020594_00271742563_1874081101_0170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07444093,0.04684325,0.54815704,0.30666122,0.023897598
1874,24_1874-11-29_p9_sn83030313_00271743889_1874112901_0785,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033303905,0.021806736,0.92099345,0.01300871,0.010887162
1874,36_1874-06-27_p1_sn84026820_00271765289_1874062701_0115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07382732,0.04662557,0.8271186,0.028536746,0.023891803
1874,17_1874-05-29_p5_sn83030214_00206531174_1874052901_0495,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027497965,0.7172338,0.001184625,0.000951469,0.2778804
